"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1129,      -12.97047831,      -10.33820527,      -10.74005795,      -7.159446867,      -14.90207056
          0,           0,        1130,      -12.98816209,       -10.3553572,      -10.75733262,      -7.176935499,      -14.92205871
          0,           0,        1131,      -13.00596364,      -10.37304427,      -10.77504978,      -7.194711163,      -14.93755246
          0,           0,        1132,      -13.02360983,       -10.3904474,      -10.79292673,      -7.212446007,      -14.95591946
          0,           0,        1133,      -13.04122332,      -10.40761065,       -10.8100883,      -7.230144184,      -14.97627637
          0,           0,        1134,      -13.05876202,      -10.42431219,      -10.82773401,      -7.247415373,      -14.99191016
          0,           0,        1135,      -13.07652158,      -10.44201006,       -10.8449196,      -7.265269372,      -15.01069523
          0,           0,        1136,      -13.09411271,      -10.45851867,      -10.86268162,      -7.282748002,      -15.02609797
          0,           0,        1137,      -13.11145588,      -10.47483683,      -10.88043133,      -7.300045867,      -15.04255666
          0,           0,        1138,      -13.12908665,      -10.49199174,      -10.89755476,      -7.317639878,      -15.06398306
          0,           0,        1139,      -13.14683138,       -10.5089053,      -10.91592276,      -7.335404422,      -15.08349879
          0,           0,        1140,      -13.16457959,      -10.52679025,      -10.93327921,      -7.353260818,      -15.09969113
          0,           0,        1141,      -13.18200372,      -10.54286581,      -10.95022544,      -7.370739882,       -15.1180959
          0,           0,        1142,      -13.19965546,      -10.56079315,       -10.9688238,      -7.388145406,      -15.13424979
          0,           0,        1143,      -13.21701631,      -10.57641658,       -10.9862829,      -7.405244814,      -15.15287535
          0,           0,        1144,      -13.23491532,      -10.59388303,      -11.00347991,      -7.423160769,      -15.16802046
          0,           0,        1145,      -13.25229338,      -10.60961901,      -11.02103907,      -7.440380519,      -15.18512324
          0,           0,        1146,      -13.26997932,      -10.62576691,      -11.03839259,      -7.458145321,      -15.20665475
          0,           0,        1147,      -13.28796252,       -10.6450006,      -11.05611844,      -7.476108155,      -15.22092445
          0,           0,        1148,      -13.30495449,      -10.65931205,      -11.07412034,      -7.493084143,      -15.23939634
          0,           0,        1149,      -13.32248853,      -10.67551635,      -11.09276194,      -7.510539861,      -15.25093136
          0,           0,        1150,      -13.34014118,      -10.69297113,      -11.10981135,      -7.528193734,      -15.27034422
          0,           0,        1151,      -13.35808642,      -10.70978265,      -11.12715856,      -7.546263917,      -15.28363784
          0,           0,        1152,      -13.37507387,      -10.72268906,      -11.14387845,      -7.562831339,      -15.29858715
          0,           0,        1153,      -13.39233694,      -10.73930413,      -11.16233298,       -7.58016863,      -15.31469325
          0,           0,        1154,      -13.41028239,      -10.75614074,      -11.18028106,      -7.597920184,       -15.3293924
          0,           0,        1155,      -13.42761186,      -10.77146198,      -11.19682391,      -7.615352894,       -15.3432322
          0,           0,        1156,      -13.44419345,      -10.78506422,      -11.21442022,      -7.631408647,      -15.35777355
          0,           0,        1157,      -13.46162003,      -10.79945661,      -11.23209584,      -7.648971396,      -15.37256827
          0,           0,        1158,       -13.4788796,      -10.81386157,      -11.24908761,      -7.665626192,      -15.39779757
          0,           0,        1159,      -13.49578561,       -10.8287673,      -11.26801551,      -7.683140856,      -15.40684583
          0,           0,        1160,      -13.51356904,       -10.8456318,      -11.28486161,       -7.70083043,      -15.42452317
          0,           0,        1161,      -13.53067325,        -10.858742,      -11.29991071,      -7.716708013,      -15.43574856
          0,           0,        1162,      -13.54768646,      -10.87187967,      -11.31649511,      -7.733847249,      -15.45149261
          0,           0,        1163,      -13.56391653,      -10.88520977,      -11.33324615,      -7.750368658,      -15.46368025
          0,           0,        1164,      -13.58010667,      -10.89670712,       -11.3503056,      -7.766658077,      -15.48320079
          0,           0,        1165,      -13.59787562,      -10.91161043,      -11.36833713,      -7.783066857,       -15.5023965
          0,           0,        1166,      -13.61459512,      -10.92604357,      -11.38501296,      -7.798496227,      -15.52006846
          0,           0,        1167,      -13.63017013,      -10.93299515,      -11.39604756,      -7.815029272,      -15.52919651
          0,           0,        1168,      -13.64551656,      -10.94156737,       -11.4100425,       -7.82984593,       -15.5502394
          0,           0,        1169,      -13.65952903,      -10.94917235,      -11.42664805,      -7.844089155,      -15.56666443
          0,           0,        1170,      -13.67739009,       -10.9653287,      -11.44056267,      -7.860822936,      -15.58126143
          0,           0,        1171,      -13.69316192,      -10.97741112,      -11.45540763,      -7.875398014,      -15.59370615
          0,           0,        1172,       -13.7097916,      -10.99085213,      -11.46918869,       -7.89109438,      -15.60452865
          0,           0,        1173,      -13.72618442,      -11.00345702,       -11.4853797,      -7.907458117,      -15.62262366
          0,           0,        1174,      -13.74120503,      -11.01086013,      -11.50053727,      -7.923469313,      -15.63785622
          0,           0,        1175,      -13.75622909,      -11.01563499,      -11.51827386,      -7.936533331,      -15.63895486
          0,           0,        1176,      -13.77120059,      -11.02611699,      -11.53394376,      -7.951899934,      -15.65248515
          0,           0,        1177,      -13.78763763,      -11.03816168,       -11.5512512,      -7.967217985,      -15.66739465
          0,           0,        1178,       -13.8028101,      -11.04466525,      -11.56696034,      -7.983313926,      -15.68323657
          0,           0,        1179,      -13.81886902,      -11.05411308,       -11.5828227,       -7.99807329,      -15.69902667
          0,           0,        1180,      -13.83160539,      -11.05921749,      -11.59434535,      -8.012410099,      -15.70223493
          0,           0,        1181,      -13.84729033,      -11.06582822,      -11.61274088,      -8.024861144,      -15.71268153
          0,           0,        1182,      -13.86011246,      -11.07490864,      -11.62465057,      -8.038307972,      -15.71924739
          0,           0,        1183,      -13.87179519,      -11.07871379,      -11.63725377,      -8.050643584,      -15.72847275
          0,           0,        1184,      -13.88791383,      -11.08132296,      -11.64919244,       -8.06416656,       -15.7338116
          0,           0,        1185,      -13.89985275,      -11.08883423,      -11.66064041,      -8.074981136,      -15.74367089
          0,           0,        1186,      -13.91313768,      -11.09508614,      -11.67598336,      -8.089856058,       -15.7474936
          0,           0,        1187,      -13.92731867,      -11.10343949,      -11.68935671,      -8.098992627,      -15.75120501
          0,           0,        1188,      -13.93932618,      -11.11096854,       -11.6964249,      -8.112259135,      -15.76733937
          0,           0,        1189,      -13.95350875,      -11.11915478,      -11.71046559,      -8.120019792,      -15.77880589
          0,           0,        1190,      -13.96887425,       -11.1251779,      -11.71892202,      -8.134177056,      -15.79467295
          0,           0,        1191,      -13.97847057,      -11.13224681,      -11.73426247,      -8.145195938,      -15.80518425
          0,           0,        1192,      -13.98906498,      -11.13459477,      -11.74426712,      -8.160201049,      -15.81442294
          0,           0,        1193,      -14.00043538,      -11.13640391,      -11.75918204,      -8.164825977,        -15.814444
